stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
2073,"ECHIROLLES, AUGUSTE DELAUNE",45.1425,5.71542,,GENADELAUNE,1
2074,"ECHIROLLES, DENIS PAPIN",45.13831,5.71313,,GENDENPAPIN,1
2075,"ECHIROLLES, DENIS PAPIN",45.13832,5.71307,,GENDENPAPIN,1
2076,"GRENOBLE, PALAIS DE JUSTICE",45.19123,5.71177,,GENPALJUSTI,1
2077,"GRENOBLE, PALAIS DE JUSTICE",45.19119,5.71169,,GENPALJUSTI,1
2092,"GRENOBLE, SAINT-ROCH",45.19158,5.73983,,GENSTROCH,1
2093,"GRENOBLE, SAINT-ROCH",45.1915,5.73958,,GENSTROCH,1
2104,"VARCES-ALLIERES-ET-RISSET, REPUBLIQUE",45.08684,5.68316,,GENVARCESRE,1
2109,"FONTAINE, LA POYA",45.19709,5.67222,,GENLAPOYA,1
2110,"GRENOBLE, VEYRET",45.19483,5.7248,,GENVEYRET,0
2117,"CORENC, MAIRIE-CONDAMINE",45.21118,5.75093,,GENMAIRIECO,0
2118,"CORENC, CHARLES PAJON",45.2132,5.75244,,GENPAJON,0
2119,"CORENC, MONUMENT",45.21643,5.75383,,GENMONUMENT,0
2120,"CORENC, LA CORNE D'OR",45.21813,5.76051,,GENCORNEDOR,0
2121,"CORENC, VILLAGE",45.21993,5.76279,,GENCORENCVI,0
2122,"CORENC, PROVIDENCE",45.22102,5.76451,,GENPROVIDEN,0
2123,"CORENC, ROCHASSON",45.22379,5.76792,,GENMOLLARD,0
2124,"CORENC, LA GARENNE",45.22739,5.76587,,GENGARENNE,0
2126,"LA TRONCHE, SAINT-GERMAIN",45.21015,5.74409,,GENSTGERMAI,0
2130,"MEYLAN, LIONEL TERRAY",45.20967,5.76625,,GENTERRAY,0
2132,"MEYLAN, CHAMPLARS",45.22023,5.7801,,GENCHAMPLAR,0
2133,"MEYLAN, CROIX DES RAMEAUX",45.22355,5.78179,,GENCXRAMEAU,0
2135,"MEYLAN, GUE DU BOUTET",45.22871,5.7848,,GENGUEBOUTE,0
2136,"MEYLAN, PRE CATLAN",45.23019,5.78762,,GENPRECATLA,0
2137,"MEYLAN, SAINT-VICTOR",45.22855,5.78912,,GENSTVICTOR,0
2138,"MEYLAN, LA TREILLE",45.22628,5.79116,,GENTREILLE,0
2139,"CLAIX, MEMORIAL",45.12265,5.69102,,GENDRAC,0
2140,"CLAIX, LA BALMETTE",45.12521,5.68811,,GENBALMETTE,0
2141,"CLAIX, LE COTEAU",45.12669,5.6867,,GENCOTEAU,0
2142,"CLAIX, LES CIMENTIERS",45.13047,5.68357,,GENCIMENTIE,0
2143,"CLAIX, MOUCHEROTTE",45.12579,5.68096,,GENMOUCHERO,0
2144,"CLAIX, LES PEROUSES",45.12457,5.67937,,GENPEROUSES,0
2146,"CLAIX, FURONNIERES",45.12597,5.6712,,GENFURONNIE,0
2147,"CLAIX, POSTE",45.12148,5.67214,,GENPOSTE,1
2148,"CLAIX, BOULODROME-ECOLE",45.11962,5.66899,,GENBOULODRO,0
2149,"CLAIX, LES PAMPRES",45.11536,5.66589,,GENPAMPRES,0
2150,"CLAIX, BELLEVUE",45.11196,5.66548,,GENBELLEVUE,0
2151,"CLAIX, LA CHANTERAIE",45.11012,5.66548,,GENCHANTERA,0
2153,"SASSENAGE, BLANC FONTAINE",45.21087,5.65628,,GENBLANCFON,0
2154,"SASSENAGE, LES CHENES",45.21815,5.6535,,GENCHENES,0
2155,"SASSENAGE, LES PARCS",45.21654,5.65189,,GENPARCS,0
2156,"SASSENAGE, RIVOIRE DE LA DAME",45.21497,5.6516,,GENRIVOIRE,0
2157,"SASSENAGE, MOLLARD - PICHON",45.21354,5.65237,,GENMOLLARDP,0
2158,"SASSENAGE, BEAUREVOIR",45.2101,5.64855,,GENBEAUREVO,0
2159,"SASSENAGE, LES COTES",45.21006,5.64749,,GENCOTESASS,1
2160,"CORENC, MAIRIE-CONDAMINE",45.21101,5.75038,,GENMAIRIECO,0
2161,"CORENC, CHARLES PAJON",45.21426,5.75315,,GENPAJON,0
2162,"CORENC, MONUMENT",45.21635,5.75384,,GENMONUMENT,0
2163,"CORENC, LA CORNE D'OR",45.21809,5.76046,,GENCORNEDOR,0
2164,"CORENC, VILLAGE",45.21983,5.76229,,GENCORENCVI,0
2165,"CORENC, PROVIDENCE",45.22111,5.76456,,GENPROVIDEN,0
2166,"CORENC, ROCHASSON",45.22364,5.7678,,GENMOLLARD,0
2169,"LA TRONCHE, SAINT-GERMAIN",45.21004,5.74396,,GENSTGERMAI,0
2172,"MEYLAN, LIONEL TERRAY",45.21035,5.76713,,GENTERRAY,0
2174,"MEYLAN, CHAMPLARS",45.22023,5.77982,,GENCHAMPLAR,0
2175,"MEYLAN, CROIX DES RAMEAUX",45.22374,5.78177,,GENCXRAMEAU,0
2177,"MEYLAN, GUE DU BOUTET",45.2287,5.78464,,GENGUEBOUTE,0
2178,"MEYLAN, PRE CATLAN",45.23002,5.78733,,GENPRECATLA,0
2179,"MEYLAN, SAINT-VICTOR",45.2286,5.78928,,GENSTVICTOR,0
2180,"MEYLAN, LA TREILLE",45.22639,5.79109,,GENTREILLE,0
2181,"CLAIX, MEMORIAL",45.12257,5.69108,,GENDRAC,0
2182,"CLAIX, LA BALMETTE",45.12521,5.68805,,GENBALMETTE,0
2183,"CLAIX, LE COTEAU",45.12662,5.68673,,GENCOTEAU,0
2184,"CLAIX, LES CIMENTIERS",45.13045,5.68362,,GENCIMENTIE,0
2185,"CLAIX, MOUCHEROTTE",45.12564,5.68089,,GENMOUCHERO,0
2186,"CLAIX, LES PEROUSES",45.12448,5.67946,,GENPEROUSES,0
2188,"CLAIX, FURONNIERES",45.12596,5.67132,,GENFURONNIE,0
2189,"CLAIX, POSTE",45.1211,5.67214,,GENPOSTE,0
2190,"CLAIX, BOULODROME-ECOLE",45.11961,5.66935,,GENBOULODRO,0
2191,"CLAIX, LES PAMPRES",45.11525,5.66603,,GENPAMPRES,0
2192,"CLAIX, BELLEVUE",45.11178,5.66558,,GENBELLEVUE,0
2193,"CLAIX, LA CHANTERAIE",45.11022,5.6655,,GENCHANTERA,0
2194,"SASSENAGE, BLANC FONTAINE",45.21064,5.65625,,GENBLANCFON,0
2195,"SASSENAGE, LES CHENES",45.21809,5.65343,,GENCHENES,0
2196,"SASSENAGE, LES PARCS",45.21658,5.65201,,GENPARCS,0
2197,"SASSENAGE, RIVOIRE DE LA DAME",45.21493,5.65169,,GENRIVOIRE,0
2198,"SASSENAGE, MOLLARD - PICHON",45.21361,5.65249,,GENMOLLARDP,0
2199,"SASSENAGE, BEAUREVOIR",45.21009,5.64861,,GENBEAUREVO,0
2200,"CORENC, MAIRIE",45.20974,5.75272,,GENCORENCMA,0
2201,"CORENC, MAIRIE",45.20972,5.75263,,GENCORENCMA,0
2207,"ECHIROLLES, GARE",45.15303,5.7184,,GENECHIGARE,1
2208,"ECHIROLLES, GARE",45.15302,5.71848,,GENECHIGARE,1
2212,"GRENOBLE, GRAND'PLACE",45.1591,5.73192,,GENGRDPLACE,1
2213,"GRENOBLE, VICTOR HUGO",45.18978,5.72495,,GENVICTHUGO,1
2214,"GRENOBLE, GARES",45.19043,5.71493,,GENGARES,1
2215,"FONTAINE, LA POYA",45.19712,5.67226,,GENLAPOYA,1
2216,"GRENOBLE, GARES",45.19008,5.71498,,GENGARES,1
2217,"GRENOBLE, VICTOR HUGO",45.18973,5.72498,,GENVICTHUGO,1
2218,"GRENOBLE, GRAND'PLACE",45.15901,5.73258,,GENGRDPLACE,1
2219,"GRENOBLE, CITE INTERNATIONALE",45.19508,5.71127,,GENCITEINTE,1
2220,"GRENOBLE, CITE INTERNATIONALE",45.19508,5.7112,,GENCITEINTE,1
2221,"SEYSSINS, LE PRISME",45.16639,5.69043,,GENPRISME,1
2222,"SEYSSINS, LE PRISME",45.16641,5.69047,,GENPRISME,1
2223,"SEYSSINS, MAS DES ILES",45.16727,5.69416,,GENMASDESIL,1
2224,"SEYSSINS, MAS DES ILES",45.16727,5.69424,,GENMASDESIL,1
2225,"SEYSSINET-PARISET, GRAND PRE",45.17178,5.69416,,GENGRANDPRE,1
2226,"SEYSSINET-PARISET, GRAND PRE",45.17178,5.69424,,GENGRANDPRE,1
2227,"SEYSSINET-PARISET, FAUCONNIERE",45.17651,5.69422,,GENFAUCONNI,1
2228,"SEYSSINET-PARISET, FAUCONNIERE",45.17651,5.69427,,GENFAUCONNI,1
2229,"SEYSSINET-PARISET, SEYSSINET-PARISET HOTEL DE VILLE",45.18025,5.69639,,GENSEYHDV,1
2230,"SEYSSINET-PARISET, SEYSSINET-PARISET HOTEL DE VILLE",45.18021,5.69639,,GENSEYHDV,1
2231,"GRENOBLE, VALLIER - CATANE",45.18009,5.70621,,GENVALLCATA,1
2232,"GRENOBLE, VALLIER - CATANE",45.18007,5.70622,,GENVALLCATA,1
2233,"GRENOBLE, VALLIER - DOCTEUR CALMETTE",45.18016,5.71077,,GENDRCALME,1
2234,"GRENOBLE, VALLIER - DOCTEUR CALMETTE",45.18013,5.71077,,GENDRCALME,1
2235,"GRENOBLE, VALLIER - LIBERATION",45.18033,5.71565,,GENVALLIBE,1
2236,"GRENOBLE, VALLIER - LIBERATION",45.1803,5.71566,,GENVALLIBE,1
2237,"GRENOBLE, FOCH - FERRIE",45.18083,5.72255,,GENFOCHFERI,1
2238,"GRENOBLE, FOCH - FERRIE",45.1808,5.72256,,GENFOCHFERI,1
2239,"GRENOBLE, GUSTAVE RIVET",45.18236,5.72811,,GENGUSTRIVE,1
2240,"GRENOBLE, GUSTAVE RIVET",45.18233,5.72813,,GENGUSTRIVE,1
2241,"GRENOBLE, HOTEL DE VILLE",45.18749,5.73777,,GENGREHOTEL,1
2242,"GRENOBLE, HOTEL DE VILLE",45.18746,5.73779,,GENGREHOTEL,1
2243,"GRENOBLE, FLANDRIN - VALMY",45.18721,5.74474,,GENVALMY,1
2244,"GRENOBLE, FLANDRIN - VALMY",45.18719,5.7448,,GENVALMY,1
2245,"SAINT-MARTIN-D'HERES, NEYRPIC - BELLEDONNE",45.18685,5.75648,,GENNEYRBELL,1
2246,"SAINT-MARTIN-D'HERES, NEYRPIC - BELLEDONNE",45.18676,5.75654,,GENNEYRBELL,1
2247,"SAINT-MARTIN-D'HERES, PERI - BROSSOLETTE",45.18773,5.75142,,GENPERIBROS,1
2248,"SAINT-MARTIN-D'HERES, PERI - BROSSOLETTE",45.18771,5.75142,,GENPERIBROS,1
2249,"SAINT-MARTIN-D'HERES, HECTOR BERLIOZ - UNIVERSITES",45.19138,5.75862,,GENHBERLUNI,1
2250,"SAINT-MARTIN-D'HERES, HECTOR BERLIOZ - UNIVERSITES",45.19137,5.75866,,GENHBERLUNI,1
2254,"GRENOBLE, CHAVANT",45.18466,5.73178,,GENCHAVANT,1
2255,"GRENOBLE, CHAVANT",45.18466,5.7317,,GENCHAVANT,1
2257,"ECHIROLLES, HOPITAL SUD",45.14695,5.73265,,GENHOPITSUD,1
2258,"BRESSON, AVENUE DE LA REPUBLIQUE",45.14277,5.73589,,GENAVREPUB,0
2259,"BRESSON, AVENUE DE LA REPUBLIQUE",45.14279,5.73589,,GENAVREPUB,0
2260,"ECHIROLLES, COMMANDERIE",45.14453,5.73319,,GENCOMMANDE,0
3059,"GIERES, PLAINE DES SPORTS",45.18805,5.78421,,GENPLAINEDS,1
3062,"GIERES, GIERES GARE - UNIVERSITES",45.18528,5.78458,,GENGIERGARE,1
3063,"GIERES, GIERES GARE - UNIVERSITES",45.18533,5.78454,,GENGIERGARE,1
3064,"GIERES, MAYENCIN - CHAMP ROMAN",45.18491,5.77895,,GENMAYENCIN,1
3065,"GIERES, MAYENCIN - CHAMP ROMAN",45.18494,5.77899,,GENMAYENCIN,1
3066,"SAINT-MARTIN-D'HERES, CONDILLAC - UNIVERSITES",45.18915,5.77445,,GENCONDIUNI,1
3067,"SAINT-MARTIN-D'HERES, CONDILLAC - UNIVERSITES",45.18919,5.77448,,GENCONDIUNI,1
3068,"GIERES, BIBLIOTHEQUES UNIVERSITAIRES",45.19246,5.7709,,GENBIBLIUNI,1
3092,"SAINT-MARTIN-D'HERES, MAISON COMMUNALE",45.1842,5.754,,GENMAICOM,1
3093,"SAINT-MARTIN-D'HERES, MAISON COMMUNALE",45.1842,5.75413,,GENMAICOM,1
3094,"SAINT-MARTIN-D'HERES, EDOUARD VAILLANT",45.17952,5.75518,,GENEDVAILLA,1
3095,"SAINT-MARTIN-D'HERES, EDOUARD VAILLANT",45.17953,5.75523,,GENEDVAILLA,1
3096,"SAINT-MARTIN-D'HERES, PARC JO BLANCHON",45.17585,5.75684,,GENBLANCHON,1
3097,"SAINT-MARTIN-D'HERES, PARC JO BLANCHON",45.17585,5.75675,,GENBLANCHON,1
3100,"SAINT-MARTIN-D'HERES, LES TAILLEES - UNIVERSITES",45.19215,5.75784,,GENTAILLEES,1
3102,"SAINT-MARTIN-D'HERES, CONDILLAC - UNIVERSITES",45.18911,5.77441,,GENCONDIUNI,1
3107,"SAINT-MARTIN-D'HERES, ETIENNE GRAPPE",45.17213,5.75769,,GENETIEGRAP,1
3201,"GRENOBLE, LOUISE MICHEL",45.16975,5.71292,,GENLMICHEL,1
3202,"GRENOBLE, LOUISE MICHEL",45.16976,5.71287,,GENLMICHEL,1
3203,"GRENOBLE, ALLIES",45.17395,5.71437,,GENALLIES,1
3204,"GRENOBLE, ALLIES",45.17399,5.71427,,GENALLIES,1
3205,"GRENOBLE, VALLIER - LIBERATION",45.17974,5.71629,,GENVALLIBE,1
3206,"GRENOBLE, VALLIER - LIBERATION",45.17975,5.71622,,GENVALLIBE,1
3207,"GRENOBLE, CONDORCET",45.18553,5.71824,,GENCONDORCE,1
3208,"GRENOBLE, CONDORCET",45.18553,5.71823,,GENCONDORCE,1
3209,"GRENOBLE, ALSACE-LORRAINE",45.18902,5.7193,,GENALSACELO,1
3210,"GRENOBLE, ALSACE-LORRAINE",45.18911,5.7193,,GENALSACELO,1
3211,"GRENOBLE, ESPLANADE CENTRE",45.19568,5.71686,,GENESPLANAD,1
3212,"GRENOBLE, ESPLANADE CENTRE",45.19566,5.71679,,GENESPLANAD,1
3213,"GRENOBLE, CASAMAURES - VILLAGE",45.19953,5.71688,,GENCASAVILL,1
3214,"GRENOBLE, CASAMAURES - VILLAGE",45.19954,5.71678,,GENCASAVILL,1
3215,"SAINT-MARTIN-LE-VINOUX, HOTEL DE VILLE",45.20795,5.70663,,GENPIQUEPIE,1
3216,"SAINT-MARTIN-LE-VINOUX, HOTEL DE VILLE",45.20792,5.70659,,GENPIQUEPIE,1
3217,"SAINT-MARTIN-LE-VINOUX, HORLOGE",45.21364,5.69877,,GENHORLOGE,1
3218,"SAINT-MARTIN-LE-VINOUX, HORLOGE",45.21363,5.69885,,GENHORLOGE,1
3219,"SAINT-MARTIN-LE-VINOUX, NERON",45.21798,5.69322,,GENNERON,1
3220,"SAINT-MARTIN-LE-VINOUX, NERON",45.21782,5.69334,,GENNERON,1
3221,"SAINT-EGREVE, FIANCEY - PREDIEU",45.22316,5.68867,,GENPREDIEU,1
3222,"SAINT-EGREVE, FIANCEY - PREDIEU",45.22314,5.68863,,GENPREDIEU,1
3223,"SAINT-EGREVE, MURET",45.22594,5.68623,,GENCHARMETS,1
3224,"SAINT-EGREVE, MURET",45.22595,5.68613,,GENCHARMETS,1
3225,"SAINT-EGREVE, PONT DE VENCE",45.23023,5.68215,,GENPTVENCE,1
3226,"SAINT-EGREVE, PONT DE VENCE",45.23009,5.6823,,GENPTVENCE,1
3227,"SAINT-EGREVE, LA PINEA - ST ROBERT",45.23571,5.67553,,GENPINEA,1
3228,"SAINT-EGREVE, LA PINEA - ST ROBERT",45.23565,5.67549,,GENPINEA,1
3231,"SAINT-EGREVE, KARBEN",45.24236,5.67093,,GENKARBEN,1
3232,"SAINT-EGREVE, KARBEN",45.24235,5.67093,,GENKARBEN,1
3233,"FONTANIL-CORNILLON, RAFOUR",45.24831,5.66642,,GENBABIERE,1
3234,"FONTANIL-CORNILLON, RAFOUR",45.24864,5.66615,,GENBABIERE,1
3235,"FONTANIL-CORNILLON, PALLUEL",45.25519,5.66132,,GENFONTANIL,1
3236,"FONTANIL-CORNILLON, PALLUEL",45.25507,5.66148,,GENFONTANIL,1
3297,"GIERES, GIERES GARE - UNIVERSITES",45.18491,5.78527,,GENGIERGARE,1
3298,"GIERES, GIERES GARE - UNIVERSITES",45.1849,5.78546,,GENGIERGARE,1
4019,"GRENOBLE, CEA - CAMBRIDGE",45.2012,5.70586,,GENCEACAMB,1
4020,"GRENOBLE, CEA - CAMBRIDGE",45.20121,5.70589,,GENCEACAMB,1
4021,"GRENOBLE, PRESQU'ILE",45.20581,5.69971,,GENPRESQUIL,1
4022,"GRENOBLE, PRESQU'ILE",45.20579,5.69967,,GENPRESQUIL,1
4025,"GRENOBLE, FLANDRIN - VALMY",45.18717,5.74474,,GENVALMY,1
4026,"GRENOBLE, FLANDRIN - VALMY",45.18696,5.74436,,GENVALMY,1
4027,"GRENOBLE, VERDUN - PREFECTURE",45.18829,5.73163,,GENVERDUN,1
4029,"GRENOBLE, MAURICE GIGNOUX",45.19423,5.72518,,GENGIGNOUX,0
4030,"GRENOBLE, MAURICE GIGNOUX",45.19421,5.72525,,GENGIGNOUX,0
4073,"LE GUA, L'ARZELIER",44.997,5.60277,,GENARZELIER,0
4074,"LE GUA, L'ARZELIER",44.99692,5.60258,,GENARZELIER,0
4075,"CHATEAU-BERNARD, COL DE L'ARZELIER",44.99021,5.59483,,GENCOLARZEL,0
4076,"CHATEAU-BERNARD, COL DE L'ARZELIER",44.99023,5.59511,,GENCOLARZEL,0
4077,"GRENOBLE, VICTOR HUGO",45.18811,5.72432,,GENVICTHUGO,1
4079,"SAINT-MARTIN-LE-VINOUX, RESISTANCE",45.20341,5.71433,,GEN16AOUT44,0
4080,"SAINT-MARTIN-LE-VINOUX, RESISTANCE",45.20341,5.71433,,GEN16AOUT44,0
4081,"SAINT-MARTIN-LE-VINOUX, CANET",45.21001,5.70702,,GENCHEMI,0
4082,"SAINT-MARTIN-LE-VINOUX, CANET",45.21003,5.70704,,GENCHEMI,0
4085,"SAINT-EGREVE, COLLEGE BARNAVE",45.23093,5.69194,,GENBARNA,0
4086,"SAINT-EGREVE, COLLEGE BARNAVE",45.23097,5.69175,,GENBARNA,0
4087,"SAINT-EGREVE, CHEMIN VERT",45.23657,5.69245,,GENCHEMVER,0
4088,"SAINT-EGREVE, CHEMIN VERT",45.2366,5.69236,,GENCHEMVER,0
4089,"PROVEYSIEUX, GARCINIERE",45.25161,5.69494,,GENRIGAU,0
4090,"PROVEYSIEUX, GARCINIERE",45.25164,5.69488,,GENRIGAU,0
4091,"PROVEYSIEUX, LE MOLLARD",45.25819,5.69604,,GENEGREMOLL,0
4092,"PROVEYSIEUX, LE MOLLARD",45.25822,5.69591,,GENEGREMOLL,0
4093,"PROVEYSIEUX, VILLAGE",45.26335,5.69981,,GENEGRECOLE,0
4094,"PROVEYSIEUX, VILLAGE",45.26335,5.69973,,GENEGRECOLE,0
4095,"PROVEYSIEUX, PONT DU GUA",45.27608,5.70733,,GENEGREGUA,0
4096,"PROVEYSIEUX, PONT DU GUA",45.27609,5.70727,,GENEGREGUA,0
4097,"PROVEYSIEUX, SAVOYARDIERE",45.27832,5.70838,,GENSAVOY,0
4098,"PROVEYSIEUX, SAVOYARDIERE",45.27833,5.70833,,GENSAVOY,0
4099,"PROVEYSIEUX, POMAREY BAS",45.28045,5.70968,,GENPOMAR,0
4100,"PROVEYSIEUX, POMAREY BAS",45.28045,5.70961,,GENPOMAR,0
4101,"PROVEYSIEUX, POMAREY",45.28296,5.71212,,GENPOMAREY,0
4102,"PROVEYSIEUX, POMAREY",45.28295,5.71217,,GENPOMAREY,0
4103,"PROVEYSIEUX, PLANFAY BAS",45.27755,5.71568,,GENPLANF,0
4104,"PROVEYSIEUX, PLANFAY BAS",45.27756,5.71576,,GENPLANF,0
4105,"PROVEYSIEUX, PLANFAY HAUT",45.27873,5.71792,,GENPLANFAY,0
4106,"PROVEYSIEUX, PLANFAY HAUT",45.27874,5.71787,,GENPLANFAY,0
4107,"FONTANIL-CORNILLON, LE FONTANIL MAIRIE",45.25618,5.66632,,GENFONTANIM,1
4108,"FONTANIL-CORNILLON, LE FONTANIL MAIRIE",45.25618,5.66633,,GENFONTANIM,1
4113,"MONT-SAINT-MARTIN, FOCHAIRE",45.27154,5.67451,,GENFOCHAIRE,0
4114,"MONT-SAINT-MARTIN, FOCHAIRE",45.27158,5.67442,,GENFOCHAIRE,0
4115,"MONT-SAINT-MARTIN, CHEMIN DE NAMIERE",45.27228,5.67848,,GENNAMIERE,0
4116,"MONT-SAINT-MARTIN, CHEMIN DE NAMIERE",45.27232,5.67853,,GENNAMIERE,0
4119,"BRIE-ET-ANGONNES, TAVERNOLLES",45.13612,5.77049,,GENTAVER,0
4120,"BRIE-ET-ANGONNES, TAVERNOLLES",45.13628,5.77037,,GENTAVER,0
4121,"BRIE-ET-ANGONNES, L'ENCLOS",45.13329,5.77473,,GENLENCLOS,0
4122,"BRIE-ET-ANGONNES, L'ENCLOS",45.1333,5.77484,,GENLENCLOS,0
4124,"BRIE-ET-ANGONNES, SOUVEYRON",45.13061,5.77825,,GENSOUVE,0
4125,"BRIE-ET-ANGONNES, LE COIN",45.12795,5.78504,,GENSOUVEVI,0
4126,"BRIE-ET-ANGONNES, LE COIN",45.12799,5.78511,,GENSOUVEVI,0
4127,"BRIE-ET-ANGONNES, LES METRAUX",45.12169,5.78498,,GENMETRA,0
4128,"BRIE-ET-ANGONNES, LES METRAUX",45.12164,5.78505,,GENMETRA,0
4129,"BRIE-ET-ANGONNES, LE REPLAT",45.12096,5.78153,,GENREPLAT,0
4130,"BRIE-ET-ANGONNES, LE REPLAT",45.1209,5.78154,,GENREPLAT,0
4131,"BRIE-ET-ANGONNES, L'OLYMPE",45.11776,5.78282,,GENBRIECOLE,0
4132,"BRIE-ET-ANGONNES, L'OLYMPE",45.11784,5.78285,,GENBRIECOLE,0
4133,"BRIE-ET-ANGONNES, MONT ROLLAND",45.1154,5.78391,,GENBRIE,0
4134,"BRIE-ET-ANGONNES, MONT ROLLAND",45.11528,5.78405,,GENBRIE,0
4135,"BRIE-ET-ANGONNES, EGLISE",45.11071,5.78715,,GENBRIEGLIS,0
4136,"BRIE-ET-ANGONNES, EGLISE",45.1112,5.78653,,GENBRIEGLIS,0
4138,"VIZILLE, MONTCHABOUD CROISEMENT",45.09161,5.77688,,GENMONTCHAB,0
4139,"VIZILLE, CHANTEFEUILLE",45.08058,5.77486,,GENCHANTEFE,0
4140,"VIZILLE, CHANTEFEUILLE",45.08045,5.77482,,GENCHANTEFE,0
4141,"CHAMPAGNIER, PLACE DU LACA",45.11374,5.72862,,GENPLACA,0
4142,"CHAMPAGNIER, PLACE DU LACA",45.11379,5.72863,,GENPLACA,0
4143,"JARRIE, LES THEVENETS",45.11565,5.75101,,GENTHEVE,0
4144,"JARRIE, LES THEVENETS",45.11572,5.75102,,GENTHEVE,0
4145,"JARRIE, LES SIMIANES",45.11605,5.75776,,GENSIMIA,0
4146,"JARRIE, LES SIMIANES",45.11612,5.75778,,GENSIMIA,0
4147,"BRIE-ET-ANGONNES, BEAULIEU",45.13854,5.77361,,GENBEAULIEU,1
4148,"BRIE-ET-ANGONNES, BEAULIEU",45.13855,5.77355,,GENBEAULIEU,1
4149,"BRIE-ET-ANGONNES, LES ANGONNES",45.13988,5.77611,,GENANGONNES,1
4150,"BRIE-ET-ANGONNES, LES ANGONNES",45.13993,5.77617,,GENANGONNES,1
4152,"BRIE-ET-ANGONNES, LE CHOLLET",45.14025,5.78364,,GENCHOLLET,1
4153,"HERBEYS, LE BOURG",45.13887,5.79311,,GENHEBOURG,1
4154,"HERBEYS, LE BOURG",45.13892,5.79316,,GENHEBOURG,1
4157,"CORENC, COL DE VENCE",45.23419,5.75118,,GENCOLVENCE,0
4158,"CORENC, COL DE VENCE",45.23401,5.75107,,GENCOLVENCE,0
4159,"LE SAPPEY-EN-CHARTREUSE, SAINT-EYNARD",45.24924,5.76547,,GENSAINTEYN,0
4160,"LE SAPPEY-EN-CHARTREUSE, SAINT-EYNARD",45.24926,5.76534,,GENSAINTEYN,0
4161,"LE SAPPEY-EN-CHARTREUSE, LE GOUILLAT",45.25468,5.77104,,GENLEGOUILL,0
4162,"LE SAPPEY-EN-CHARTREUSE, LE GOUILLAT",45.25474,5.77111,,GENLEGOUILL,0
4163,"LE SAPPEY-EN-CHARTREUSE, PLACE",45.25954,5.7773,,GENPLACESAP,0
4164,"LE SAPPEY-EN-CHARTREUSE, PLACE",45.25948,5.77706,,GENPLACESAP,0
4165,"LE SAPPEY-EN-CHARTREUSE, CHURUT",45.26479,5.77752,,GENCHURU,0
4166,"LE SAPPEY-EN-CHARTREUSE, CHURUT",45.26474,5.77743,,GENCHURU,0
4167,"LE SAPPEY-EN-CHARTREUSE, LES JONQUILLES",45.26474,5.77424,,GENMOLLARSA,0
4168,"LE SAPPEY-EN-CHARTREUSE, LES JONQUILLES",45.26468,5.7742,,GENMOLLARSA,0
4169,"SARCENAS, LE VILLAGE",45.27347,5.75853,,GENSARCENA,0
4170,"SARCENAS, LE VILLAGE",45.2734,5.75861,,GENSARCENA,0
4171,"SARCENAS, PONT DU CROZ",45.27663,5.75742,,GENSARCROZ,0
4172,"SARCENAS, PONT DU CROZ",45.27669,5.75747,,GENSARCROZ,0
4173,"SARCENAS, COL DE PORTE",45.28975,5.76706,,GENCOLPORTE,0
4174,"SARCENAS, COL DE PORTE",45.28982,5.76704,,GENCOLPORTE,0
4176,"QUAIX-EN-CHARTREUSE, LE BAS DE QUAIX",45.25399,5.70142,,GENBASQUAIX,0
4178,"QUAIX-EN-CHARTREUSE, LE BARBET",45.25801,5.70815,,GENBARBET,0
4179,"QUAIX-EN-CHARTREUSE, BAS DE PETESSET",45.25635,5.71059,,GENBASPET,0
4180,"QUAIX-EN-CHARTREUSE, BAS DE PETESSET",45.25637,5.7104,,GENBASPET,0
4181,"QUAIX-EN-CHARTREUSE, PLACE",45.25325,5.71737,,GENPLACEQUA,0
4182,"QUAIX-EN-CHARTREUSE, PLACE",45.25319,5.71732,,GENPLACEQUA,0
4184,"QUAIX-EN-CHARTREUSE, LE CHATEAU",45.25216,5.72202,,GENCHATEAUQ,0
4186,"QUAIX-EN-CHARTREUSE, CENTRE AERE",45.24753,5.72295,,GENCENTRAER,0
4187,"QUAIX-EN-CHARTREUSE, LE CHARPEN",45.24247,5.72542,,GENCHARPEN,0
4188,"QUAIX-EN-CHARTREUSE, LE CHARPEN",45.24256,5.72548,,GENCHARPEN,0
4190,"QUAIX-EN-CHARTREUSE, ROUDIER",45.24812,5.73164,,GENROUDIER,0
4192,"QUAIX-EN-CHARTREUSE, SOUS LA FRETTE",45.25036,5.73532,,GENSOUSFRET,0
4194,"QUAIX-EN-CHARTREUSE, BAS DE MONT-QUAIX",45.25288,5.74174,,GENBASMONT,0
4196,"QUAIX-EN-CHARTREUSE, MONT-QUAIX",45.25575,5.74284,,GENMONTQUAI,0
4198,"QUAIX-EN-CHARTREUSE, FONTVIEILLE",45.2592,5.7449,,GENFONVIEIL,0
4199,"QUAIX-EN-CHARTREUSE, LA CIME DE MONT-QUAIX",45.25736,5.7461,,GENCIMEMONT,0
4200,"QUAIX-EN-CHARTREUSE, LA CIME DE MONT-QUAIX",45.25733,5.74609,,GENCIMEMONT,0
4203,"VAULNAVEYS-LE-BAS, VAULNAVEYS-LE-BAS LE VILLAGE",45.10533,5.80038,,GENVAULBAS,1
